capitalizations,POS_VB,POS_NN,POS_RB,POS_UH,POS_JJ,exclamations,questionmarks,emoji_scores,contrast,sentiment,vader_sentiment,vader_contrast,sujectivity
3,2,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,4,5,1,0,0,0,0,0,0.3,0.3,0.5106,0.18,0.2
2,3,4,0,0,0,0,0,0,0.0,0.0,0.8316,0.521,0.0
2,2,4,0,0,2,0,0,0,0.8125,0.09375,0.6369,0.318,0.64375
9,7,5,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,4,8,0,0,2,0,0,0,1.0,1.0,0.6369,0.135,0.3
2,6,5,3,0,2,0,0,0,0.4666666666666666,0.15000000000000002,0.5223,0.08900000000000001,0.6000000000000001
3,4,6,2,0,2,0,0,0,0.25,0.25,0.6808,0.18,0.5
6,7,4,4,0,1,0,0,0,0.6666666666666667,-0.30000000000000004,-0.9026,0.318,0.55
1,4,4,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
4,1,4,0,0,2,2,0,0,0.0,1.0,0.9219,0.71,1.0
10,9,6,2,0,1,0,0,0,0.8,0.8,0.6249,0.141,0.75
0,4,2,3,0,0,0,0,0,0.0,0.0,0.7964,0.36700000000000005,1.0
1,3,2,0,0,0,0,0,0,0.2,-0.2,-0.2023,0.06399999999999997,0.8
2,4,1,1,0,0,0,0,0,0.0,0.0,0.0516,0.079,0.0
25,4,6,3,0,0,1,0,0,0.7250000000000001,0.1625,0.6114,0.115,0.5249999999999999
0,2,2,1,0,2,0,0,0,0.3,-0.3,0.0,0.0,0.6
4,5,3,4,0,2,0,0,0,0.975,0.06250000000000001,-0.7137,0.284,0.65
1,6,9,2,0,0,0,0,0,0.0,0.0,-0.0191,0.035,0.0
2,2,7,2,0,2,0,0,0,0.8166666666666667,0.010000000000000007,0.0,0.0,0.645
4,4,4,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
1,5,4,4,0,1,0,0,0,0.4,0.4,0.4215,0.12300000000000001,0.85
2,3,5,1,0,0,0,0,0,0.8,0.8,0.5859,0.24100000000000002,0.2
0,3,3,3,0,0,0,0,0,0.0,0.0,0.2222,0.095,0.0
81,3,18,0,0,0,0,0,0,0.5833333333333334,0.5833333333333334,0.9597,0.489,0.9166666666666666
3,4,2,3,0,1,0,0,0,0.2,0.2,0.4215,0.226,0.2
1,2,2,0,0,1,0,0,10,0.5,0.5,0.8176,0.281,1.0
2,4,5,1,0,2,0,0,0,0.3,0.3,0.0,0.0,0.9
16,3,10,0,0,2,0,0,0,0.0,0.0,0.4728,0.129,0.5
1,1,1,0,0,0,0,0,0,0.0,0.0,0.3612,0.33299999999999996,0.0
1,1,6,0,0,0,0,0,3,0.0,0.0,0.5267,0.207,0.0
2,3,5,1,0,2,0,0,0,0.4,0.3,0.872,0.43200000000000005,0.375
1,1,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,1,3,0,0,3,0,0,0,0.125,0.4375,0.7579,0.419,0.675
0,2,4,0,0,0,0,0,0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.5
1,2,2,2,0,2,0,0,0,0.43333333333333335,0.43333333333333335,0.4393,0.196,0.6666666666666666
1,2,3,0,0,1,0,0,0,0.5,0.5,-0.7184,0.33299999999999996,0.8333333333333334
3,6,7,4,0,1,0,0,0,0.2,0.1,-0.0951,0.012999999999999998,0.39999999999999997
3,5,6,1,0,0,0,0,-2,0.0,0.0,0.5719,0.188,0.0
2,6,4,3,0,2,0,0,0,0.3666666666666665,0.17777777777777778,0.2235,0.08199999999999999,0.6666666666666666
0,3,2,1,0,1,0,0,0,0.3,0.3,0.5106,0.20199999999999999,0.2
4,5,4,2,0,1,0,0,0,0.3,-0.05000000000000001,0.8151,0.19399999999999998,0.48333333333333334
2,7,1,3,0,2,0,0,0,0.35,0.2333333333333333,-0.2958,0.04400000000000001,0.4000000000000001
3,3,2,1,1,0,0,0,0,0.0,0.0,-0.29600000000000004,0.21600000000000003,0.0
3,3,4,0,0,1,0,0,0,0.0,0.0,0.4404,0.209,0.0
1,1,5,2,0,1,0,0,0,0.5,0.26666666666666666,0.4588,0.231,0.43333333333333335
2,7,7,2,0,2,0,0,0,0.35714285714285715,-0.35714285714285715,-0.8859999999999999,0.311,0.42857142857142855
1,2,3,1,0,1,0,0,0,0.8,0.8,0.1243,0.08300000000000002,0.75
1,1,5,0,0,3,0,0,0,0.08000000000000003,0.3033333333333333,-0.34,0.16699999999999998,0.4577777777777778
0,2,4,0,0,1,0,0,0,0.525,0.525,0.4215,0.318,0.775
2,6,5,0,0,1,0,0,0,0.0,0.0,-0.29600000000000004,0.099,0.1
3,7,3,0,0,3,1,0,0,0.3636363636363637,0.3901515151515152,0.8356,0.293,0.6515151515151515
5,4,5,3,0,1,0,0,0,0.06666666666666665,0.4666666666666667,0.7964,0.321,0.7166666666666667
1,2,5,0,0,1,0,0,12,0.5,0.5,0.9217,0.41,0.55
1,2,3,0,0,2,0,0,0,0.4,0.4,0.7003,0.493,0.825
2,1,6,0,0,2,0,0,0,0.13333333333333336,0.4111111111111112,0.7506,0.29000000000000004,0.5222222222222223
6,3,4,1,0,1,0,0,0,0.30000000000000004,0.85,0.9169,0.498,0.25
1,3,1,2,0,0,0,0,2,0.43333333333333335,0.43333333333333335,-0.1527,0.032999999999999974,0.8333333333333334
6,5,7,0,0,1,0,0,0,0.55,0.6333333333333333,0.9325,0.5,0.8000000000000002
2,2,4,0,0,1,0,0,0,0.125,-0.125,0.4939,0.198,0.375
1,7,6,0,0,1,0,0,0,0.2083333333333333,0.2777777777777778,0.4215,0.12300000000000001,0.4305555555555556
4,2,4,0,0,2,2,0,6,0.125,0.9375,0.9701,0.652,0.675
0,0,9,1,0,1,0,0,0,0.0,0.0,-0.1531,0.033,0.4083333333333334
5,5,10,2,0,1,0,0,0,0.25,0.25,0.5629,0.107,0.3333333333333333
3,5,2,1,0,1,0,0,0,0.0,0.5,0.0,0.0,0.75
6,3,1,0,0,1,0,0,0,0.1,0.1,0.0,0.0,0.8
2,1,2,0,0,0,0,0,0,0.5,0.5,0.6369,0.512,0.6
2,3,3,4,0,1,1,0,0,0.15,0.16666666666666666,0.2052,0.039000000000000014,0.43333333333333335
5,8,4,3,0,1,0,0,0,0.22142857142857145,-0.22142857142857145,-0.8555,0.34299999999999997,0.4178571428571428
2,3,6,1,0,3,0,0,0,0.3875,0.006250000000000006,0.5859,0.19399999999999998,0.6666666666666666
3,3,6,0,0,3,0,0,0,0.7,0.35,0.6369,0.23399999999999999,0.30000000000000004
1,2,1,1,0,0,0,0,0,0.6,0.4,0.8271,0.72,0.9
11,5,5,1,0,2,0,0,0,0.09962121212121212,0.2472727272727273,0.898,0.46,0.5459090909090909
3,3,7,4,0,0,0,0,0,1.0,-1.0,0.3089,0.08900000000000001,1.0
50,2,9,0,0,0,0,0,0,0.0,0.0,-0.8074,0.31,0.0
5,4,7,2,0,1,0,0,2,0.85,0.033333333333333326,0.8922,0.268,0.7999999999999999
3,7,2,2,0,1,0,0,0,0.5,0.5,0.7783,0.201,0.6
0,2,1,1,0,2,0,0,0,1.0,0.5,0.9991,0.7659999999999999,0.15
2,7,3,4,0,0,0,0,0,0.3490740740740741,0.03819444444444445,0.2818,0.0049999999999999776,0.5826388888888889
4,2,3,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
3,2,9,2,0,2,1,0,0,0.5142857142857142,0.5428571428571428,0.4926,0.14400000000000002,0.6345238095238095
2,0,1,1,0,1,0,0,0,0.8,0.8,0.5719,0.381,1.0
6,5,4,2,0,1,0,0,0,0.35,0.2333333333333333,0.4767,0.11699999999999999,0.43796296296296294
9,3,5,1,0,2,0,0,0,0.9625,-0.23125,-0.7512,0.31999999999999995,0.975
4,4,7,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
1,8,7,4,0,0,0,0,0,0.2,-0.2,-0.3591,0.08,0.0
0,1,2,1,0,2,0,0,0,0.2,-0.30000000000000004,-0.7956,0.639,0.75
3,5,2,0,0,0,0,0,0,0.4,-0.4,-0.6908,0.38799999999999996,0.7
0,3,3,1,0,0,0,0,0,0.18333333333333326,-0.18333333333333326,-0.2732,0.069,0.4444444444444444
0,4,4,3,0,3,0,0,0,0.175,0.18333333333333326,0.8315,0.282,0.5333333333333333
3,6,4,1,0,1,0,0,0,0.8,-0.8,-0.9393,0.451,0.9
3,5,5,3,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.26785714285714285
5,0,4,0,0,1,0,0,0,0.4,0.4,0.5106,0.39799999999999996,0.8
4,3,5,2,0,3,0,0,0,0.09047619047619043,-0.35428571428571426,-0.4588,0.14200000000000002,0.5428571428571429
0,2,3,0,0,1,0,0,0,0.4,0.6000000000000001,0.5423,0.182,0.575
3,4,3,3,0,4,0,0,0,0.9,0.4,0.6973,0.192,0.8666666666666667
1,3,4,0,0,1,0,0,0,0.7999999999999999,-0.7999999999999999,-0.6808,0.295,1.0
7,2,8,2,0,3,2,0,0,0.5,0.78125,0.4559,0.020000000000000014,1.0
4,4,2,1,0,3,0,0,0,0.3,0.35,0.2944,0.13199999999999998,0.35
4,4,6,1,0,3,2,0,4,0.5125,0.5125,0.9285,0.354,0.55
5,3,4,2,0,2,0,0,0,0.2142857142857143,0.42857142857142855,0.4404,0.172,0.5119047619047619
0,4,7,1,0,1,0,0,0,0.0,0.0,-0.6428,0.141,0.0
4,5,1,2,0,1,0,0,0,1.1,0.04999999999999999,-0.4767,0.185,0.95
1,3,4,0,0,0,0,0,5,0.2,-0.2,0.25,0.04200000000000001,0.8
7,2,5,0,0,1,0,0,0,0.5,0.5,0.0,0.0,0.5
0,2,2,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
3,2,6,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.3
4,2,5,2,0,1,0,0,0,0.0,0.0,0.3612,0.152,0.0
5,10,1,2,0,1,0,0,0,1.1,-0.04999999999999999,0.8934,0.358,0.75
5,11,3,1,0,1,0,0,0,0.35,-0.35,-0.8979,0.34700000000000003,0.9
3,1,5,0,0,3,0,0,0,0.8333333333333333,0.08333333333333334,0.0,0.0,0.7833333333333333
1,8,1,3,0,3,0,0,0,0.25,0.6333333333333334,0.8792,0.217,0.8333333333333334
1,1,2,2,0,2,0,0,0,0.7999999999999999,-0.7999999999999999,-0.5267,0.298,1.0
2,5,6,4,0,1,0,0,0,0.3777777777777777,-0.20666666666666664,-0.34,0.051,0.19999999999999998
1,2,1,1,0,0,0,0,0,0.3,0.3,0.3612,0.294,0.1
8,3,6,0,0,1,0,0,9,0.0,0.0,0.9259999999999999,0.397,0.0
0,7,5,3,0,8,0,0,0,0.295,0.08928571428571429,0.7887,0.18100000000000002,0.4535714285714286
7,3,5,1,0,2,0,0,0,0.07500000000000001,0.44375,0.836,0.331,0.85
2,3,5,1,0,1,0,0,0,0.0,0.0,-0.2411,0.12300000000000001,0.0
1,5,5,1,0,2,0,0,0,0.0,0.0,-0.29600000000000004,0.095,0.0
3,4,3,2,0,1,0,0,0,0.8,0.4,0.7399,0.309,0.3833333333333333
0,3,4,2,0,0,0,0,0,0.2,0.6,-0.1043,0.07699999999999999,0.65
2,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,2,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,7,3,2,0,2,0,0,0,0.16666666666666666,-0.16666666666666666,-0.6784,0.149,0.4222222222222222
1,2,3,1,0,2,0,0,0,0.7999999999999999,-0.7999999999999999,-0.6597,0.35100000000000003,1.0
1,0,3,1,0,1,0,0,0,0.5,0.5,0.7506,0.615,1.0
0,1,5,0,0,1,0,0,0,0.03333333333333333,0.03333333333333333,-0.5423,0.33299999999999996,0.06666666666666667
6,2,11,1,0,1,2,0,0,0.125,-0.1953125,-0.4295,0.124,0.5
4,1,6,0,0,1,2,0,0,0.6,0.6,0.8011,0.418,1.0
3,2,6,0,0,3,0,0,0,0.4,0.4,0.8779,0.402,0.4000000000000001
2,5,6,4,0,1,0,0,0,0.2857142857142857,0.14285714285714285,-0.6369,0.22399999999999998,0.5178571428571428
3,5,7,3,0,1,0,0,0,0.25,-0.25,-0.6705,0.16399999999999998,0.4
4,6,3,4,0,3,3,0,0,0.3125,0.3125,0.795,0.261,0.2
0,1,2,1,0,1,0,0,5,0.3333333333333333,-0.3333333333333333,0.128,0.028,0.5
7,2,7,2,0,0,0,0,0,0.025,-0.025,0.25,0.111,0.25
2,2,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,6,3,3,0,0,0,0,2,0.5,0.5,0.8158,0.23,0.6
1,1,5,1,0,0,0,0,0,0.0,0.0,0.6369,0.231,0.0
2,2,2,0,1,1,2,0,0,0.0,0.0,0.5696,0.26899999999999996,0.0
1,1,3,1,0,0,0,0,0,0.375,0.375,0.4005,0.35,0.75
1,6,2,4,0,0,0,0,0,0.5,0.25,-0.3111,0.10099999999999998,0.3
1,2,7,1,0,0,0,0,0,0.0,0.0,-0.7121,0.17799999999999996,0.0
1,1,4,0,0,1,0,0,0,0.55,0.55,0.6369,0.318,0.75
3,2,6,2,0,0,0,0,0,0.0,0.0,0.2584,0.127,0.0
2,6,4,1,0,0,1,0,0,0.85,-0.175,0.7339,0.214,0.7
1,3,3,0,0,1,0,0,0,0.5,0.5,0.5574,0.155,0.6
6,6,2,2,0,5,0,0,0,0.2,0.21333333333333326,0.7579,0.217,0.5866666666666667
2,2,5,0,0,2,1,0,0,0.2916666666666667,-0.14583333333333334,0.5562,0.134,0.30416666666666664
1,2,3,1,0,4,0,0,0,0.40454545454545454,0.30727272727272725,0.6486,0.34600000000000003,0.5309090909090909
1,3,2,1,0,0,0,0,0,0.3,0.3,0.6369,0.344,0.44999999999999996
0,3,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,2,2,1,0,1,0,0,0,0.0,0.0,0.29600000000000004,0.239,0.0
1,0,2,0,0,1,0,0,0,0.5,0.25,0.4588,0.33299999999999996,0.5
1,4,6,2,0,1,0,0,0,0.2636363636363637,0.3121212121212121,0.5563,0.14,0.38484848484848483
3,4,7,2,0,4,0,0,0,0.5,0.1,0.8170000000000001,0.234,0.525
1,4,2,2,0,1,0,0,0,0.16666666666666669,0.4166666666666666,0.6369,0.244,0.55
2,6,2,4,0,2,0,0,0,0.34,0.33,0.2235,0.09,0.52
4,5,5,1,0,2,0,0,0,0.008333333333333331,-0.12999999999999998,0.3649,0.125,0.82
0,8,9,0,0,1,0,0,0,0.5,0.5,0.9549,0.4,0.6
0,2,4,1,0,1,0,0,0,0.7,-0.7,-0.5563,0.24600000000000002,1.0
0,2,1,0,0,0,0,0,0,0.0,0.0,-0.4404,0.36700000000000005,0.0
1,5,7,1,0,2,0,0,0,0.3363636363636364,0.03181818181818183,-0.6214,0.17300000000000001,0.5613636363636363
2,3,4,2,0,0,1,0,0,0.0,0.0,0.3802,0.166,0.0
4,5,6,5,0,5,1,0,0,0.6499999999999999,0.025000000000000026,0.3609,0.045,0.60625
1,1,2,1,0,0,0,0,0,0.4,0.4,-0.0521,0.01799999999999996,0.95
1,3,2,0,0,1,0,0,0,0.25,0.25,0.6908,0.341,1.0
0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
3,3,6,1,0,0,0,0,0,0.0,0.0,0.25,0.087,0.0
3,1,3,1,0,0,0,0,0,0.0,0.0,0.4588,0.429,0.0
6,4,10,1,0,5,0,0,0,0.55,0.525,0.4466,0.054000000000000006,0.775
0,1,4,0,0,0,0,0,0,0.0,0.0,-0.2755,0.209,0.0
1,4,3,1,0,3,0,0,0,0.04999999999999999,-0.04999999999999999,0.8074,0.409,0.35
2,5,6,1,0,2,0,0,0,0.5,0.25,0.0,0.0,0.25
1,2,2,0,0,1,0,0,0,0.5,0.5,0.6369,0.344,0.55
3,2,11,1,0,0,0,0,10,0.15000000000000002,0.12500000000000006,0.6369,0.03799999999999998,0.575
2,4,2,2,0,1,0,0,0,0.52,0.52,0.4135,0.22399999999999998,1.0
2,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,2,4,1,0,2,0,0,0,0.08571428571428574,-0.7571428571428571,-0.7906,0.389,0.8785714285714286
5,5,7,2,0,0,0,0,0,0.0,0.0,-0.5106,0.163,0.0
1,3,4,0,0,3,1,0,0,0.6,-0.6,0.6905,0.289,0.9
3,6,6,3,0,1,0,0,0,1.0,1.0,0.1708,0.021000000000000005,1.0
2,1,5,2,0,2,1,0,0,0.04999999999999999,0.225,0.2396,0.12099999999999995,0.30000000000000004
1,1,2,4,0,0,0,0,0,0.14,0.3533333333333333,0.7579,0.48100000000000004,0.48666666666666664
1,1,5,0,0,4,0,0,0,1.0,0.3333333333333333,0.6369,0.166,0.7666666666666666
5,4,8,0,0,0,0,0,0,0.0,0.0,-0.3818,0.133,0.0
3,2,7,1,0,1,0,0,0,0.025,-0.016666666666666663,0.4767,0.193,0.39999999999999997
3,4,2,1,0,2,0,0,0,0.4333333333333333,-0.375,-0.765,0.322,0.775
3,3,2,1,0,2,0,0,0,0.03636363636363635,0.11818181818181818,0.0,0.0,0.6272727272727273
2,4,3,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
8,4,5,0,0,0,1,0,0,0.425,0.5875,0.7777,0.34299999999999997,0.75
0,2,4,1,0,2,0,0,0,0.25,0.25,0.3612,0.135,0.8500000000000001
1,4,3,1,0,3,0,0,0,0.8,0.13333333333333333,0.6249,0.22699999999999998,0.6166666666666667
59,1,14,0,0,0,0,0,0,0.0,0.0,-0.25,0.111,0.0
1,5,1,1,0,2,0,0,0,0.2,0.2,0.836,0.47100000000000003,0.2
6,5,9,0,0,1,0,0,-3,0.8999999999999999,0.25,-0.5859,0.133,0.7000000000000001
3,2,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7,1,9,0,0,1,0,0,0,0.8,0.8,0.91,0.451,0.75
3,4,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,5,4,0,0,1,0,0,0,0.3,0.35,0.802,0.265,0.6666666666666666
1,2,1,1,0,1,0,0,0,0.4,0.4,0.5984,0.493,0.9
0,2,5,1,0,0,0,0,-2,0.1,0.1,0.0,0.0,0.3
7,8,6,1,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0
2,5,2,2,0,2,0,0,4,0.175,0.3833333333333333,0.8268,0.27399999999999997,0.6699999999999999
64,2,10,1,0,1,0,0,0,0.09999999999999998,0.55,0.9255,0.529,0.675
1,2,5,1,0,2,1,0,0,0.05000000000000005,0.775,0.8016,0.35600000000000004,0.875
2,2,0,1,0,1,0,0,0,0.2,0.2,0.1531,0.245,0.2
0,7,2,2,0,2,0,0,0,0.0,0.0,0.2263,0.042,0.0
2,7,5,3,0,2,0,0,0,0.6666666666666666,0.16666666666666669,0.5949,0.125,0.7166666666666667
0,2,5,2,0,0,0,0,0,0.8,-0.8,-0.9371,0.5670000000000001,0.9
2,4,2,2,1,0,0,0,0,0.0,0.0,0.29600000000000004,0.121,0.0
5,4,6,0,0,2,0,0,0,0.25,0.125,0.25,0.048,0.42500000000000004
0,0,2,0,0,1,0,0,0,0.8,0.8,0.836,0.7979999999999999,1.0
1,0,3,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
3,7,4,1,0,1,0,0,0,0.7,0.7,0.4404,0.132,0.6000000000000001
0,5,6,6,0,4,0,0,0,0.2,0.30000000000000004,0.3353,0.052000000000000005,0.5
5,2,7,3,0,4,1,0,0,0.09943181818181818,0.09943181818181818,0.0,0.0,0.32727272727272727
1,1,0,0,0,0,0,0,0,0.7,0.7,0.4588,0.5,0.2
12,1,6,0,0,0,0,0,0,0.0,0.0,0.0258,0.0060000000000000045,1.0
3,2,3,3,0,1,0,0,0,0.0,0.0,0.0772,0.085,0.5
1,0,11,0,0,0,0,0,0,0.0,0.0,0.5267,0.152,0.0
2,3,0,4,0,1,0,0,0,0.35,0.35,-0.2411,0.16399999999999998,0.65
2,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,4,9,0,0,0,0,0,-3,0.525,0.525,-0.0516,0.04299999999999998,0.6
4,6,4,3,0,2,0,0,0,0.5142857142857142,0.09285714285714286,-0.3895,0.13699999999999998,0.7047619047619048
2,1,3,1,0,2,0,0,0,0.35,0.35,0.6124,0.455,0.65
5,0,3,0,0,0,1,0,0,0.6,0.6,0.7118,0.552,1.0
1,1,4,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.1
0,3,1,2,0,1,0,0,0,0.3,0.35,0.4404,0.173,0.4
1,5,4,1,0,3,0,0,0,0.15416666666666667,-0.09722222222222222,-0.8955,0.457,0.3138888888888889
1,3,2,3,0,1,0,0,0,0.6,-0.6,0.3156,0.062,1.0
3,6,3,0,0,1,0,0,5,0.85,-0.85,0.128,0.019000000000000017,0.9
0,2,4,1,0,1,0,0,0,0.5,-0.5,-0.1779,0.11599999999999999,1.0
0,3,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0,7,3,1,0,2,0,0,0,0.25,-0.25,0.1027,0.08299999999999996,0.8500000000000001
1,3,5,0,0,1,0,0,9,0.15625,0.15625,0.9623,0.564,0.55
4,7,5,2,0,3,0,0,0,0.25,-0.25,-0.25,0.03,0.55
1,3,1,1,0,1,0,0,0,0.7,0.7,0.3488,0.12,0.6000000000000001
1,3,4,1,0,1,0,0,-3,0.04999999999999999,0.04999999999999999,-0.4197,0.138,0.65
2,0,5,1,0,2,0,0,0,0.175,0.31666666666666665,0.7506,0.48100000000000004,0.5777777777777778
1,7,4,5,0,1,0,0,0,0.0,0.0,-0.0572,0.05,0.0
2,2,4,0,0,1,0,0,0,0.75,0.75,0.836,0.441,0.8
3,1,3,0,0,0,0,0,0,0.0,0.0,-0.29600000000000004,0.196,0.0
0,4,6,2,0,3,0,0,0,0.5548611111111109,0.15583333333333335,0.8479,0.247,0.48666666666666664
4,4,8,1,0,1,0,0,0,0.0,0.0,0.8176,0.33299999999999996,0.0
3,4,5,2,0,1,0,0,-2,0.5,0.5,0.4845,0.091,1.0
0,3,5,1,0,0,0,0,0,0.0,0.0,-0.2263,0.095,0.0
1,0,2,1,0,1,0,0,0,0.6,0.6,0.4215,0.41200000000000003,1.0
7,3,1,3,0,1,0,0,0,0.5,0.5,-0.34,0.179,0.5
4,5,8,2,0,5,0,0,0,0.0784090909090909,0.2372727272727273,0.34,0.098,0.5686868686868687
2,6,5,2,0,1,0,0,2,0.6000000000000001,-0.1,0.7218,0.201,0.30000000000000004
3,4,4,1,0,1,0,0,0,0.10714285714285716,-0.19642857142857145,0.0,0.0,0.39285714285714285
27,1,7,1,0,3,2,0,0,1.0,1.0,0.5665,0.268,0.7
2,6,5,2,0,1,0,0,0,0.5,0.2166666666666667,0.9101,0.40299999999999997,0.688888888888889
4,1,2,1,0,1,0,0,0,0.8,0.8,0.7384,0.512,0.75
1,3,5,1,0,3,1,0,0,0.6499999999999999,-0.6499999999999999,-0.8687,0.449,0.7333333333333334
2,1,4,0,0,1,0,0,-5,0.0,0.0,-0.29600000000000004,0.129,0.0
1,4,2,1,0,2,2,0,0,0.5875,0.35625,0.8542,0.251,0.74
10,1,9,0,0,1,0,0,0,0.3,0.3,0.7096,0.26899999999999996,0.65
1,2,2,2,0,2,0,0,0,0.14999999999999994,0.14,0.4404,0.225,0.42000000000000004
7,5,5,1,0,1,0,0,0,0.0,0.0,-0.0258,0.003000000000000003,0.0
0,7,7,6,0,4,0,0,0,0.25,-0.125,-0.6059,0.08199999999999999,0.65
3,2,3,1,0,3,2,0,0,0.9,0.7000000000000001,0.8715,0.425,0.5499999999999999
1,1,6,0,0,2,0,0,0,0.65,0.675,0.8074,0.45399999999999996,0.475
8,1,8,0,0,1,0,0,0,0.2,-0.2,0.8126,0.433,0.27142857142857146
3,4,5,0,1,0,0,0,0,0.4,-0.4,-0.2824,0.06,0.6
4,7,5,3,0,3,0,0,0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.3611111111111111
40,0,7,1,0,0,0,0,0,0.8,0.8,0.8429,0.573,0.75
3,2,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,3,2,0,0,0,0,0,0,0.0,0.0,-0.6808,0.528,0.0
2,4,7,5,0,0,0,0,0,0.75,0.3,0.2023,0.057999999999999996,0.5333333333333333
1,0,3,0,0,0,0,0,0,0.0,-0.5,-0.8074,0.8059999999999999,0.95
1,1,1,1,0,0,1,0,0,0.2,0.25,0.4926,0.34700000000000003,0.2
8,1,5,0,0,0,1,0,0,0.25,-0.25,0.0,0.0,0.6
1,2,2,0,0,3,0,0,0,0.3111111111111111,0.13333333333333336,0.6369,0.193,0.5541666666666667
3,4,4,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,4,7,1,0,3,0,0,0,0.2142361111111112,0.22541666666666674,-0.5801,0.122,0.6366666666666666
1,6,5,3,0,0,0,0,0,0.09999999999999998,-0.09999999999999998,-0.9339,0.377,0.9400000000000001
4,6,5,1,0,0,0,0,0,0.35,0.2333333333333333,0.5574,0.153,0.7333333333333334
1,1,4,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,4,1,2,0,2,0,0,0,0.13333333333333333,0.25555555555555554,0.5256,0.184,0.7222222222222222
6,2,8,0,0,1,0,0,0,0.0,0.0,0.5423,0.231,0.0
1,2,2,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5
1,5,1,3,0,0,0,0,0,0.0,0.0,-0.0951,0.02099999999999999,0.0
4,6,7,2,0,0,0,0,0,0.0,0.0,0.2123,0.03,0.0
1,3,4,1,0,1,0,0,0,0.2272727272727273,0.2272727272727273,0.7845,0.34700000000000003,0.5454545454545454
4,6,5,0,0,1,0,0,0,0.55,0.55,0.7964,0.31,0.75
1,2,1,0,0,0,0,0,0,0.0,0.0,0.3724,0.39,0.0
4,4,1,1,0,0,0,0,0,0.2,0.2,0.29600000000000004,0.09699999999999999,0.5
1,3,2,2,0,1,0,0,0,1.0,-1.0,-0.4572,0.249,1.0
4,2,6,3,0,1,1,0,10,0.07499999999999997,-0.07499999999999997,0.2052,0.05200000000000002,0.2
3,4,2,1,0,0,0,0,0,0.0,0.0,-0.3447,0.275,0.0
1,1,5,0,0,1,0,0,0,1.0,-1.0,-0.6486,0.371,1.0
3,3,4,3,0,0,0,0,0,0.1,0.05,0.0,0.0,0.37857142857142856
5,5,5,2,0,5,0,0,0,0.058333333333333376,-0.15333333333333332,-0.6843,0.09399999999999996,0.6799999999999999
1,3,0,2,0,2,0,0,0,0.04999999999999999,0.225,-0.3875,0.20800000000000002,0.26666666666666666
5,2,11,3,0,2,1,0,0,0.125,-0.0625,0.3595,0.102,0.22083333333333333
1,5,2,0,0,0,0,0,0,0.1,-0.1,-0.0772,0.033,0.4
2,4,6,6,0,2,0,0,0,0.4,0.25,0.8783,0.305,0.5
2,4,4,1,0,1,0,0,0,0.4,-0.4,-0.2978,0.11400000000000003,0.6
2,0,5,0,0,0,0,0,0,0.4,0.4,0.8455,0.82,0.95
2,7,9,2,0,3,0,0,0,0.375,0.1875,0.6165,0.126,0.875
0,2,2,2,0,1,0,0,0,0.9142857142857144,-0.2571428571428571,0.4495,0.13399999999999998,0.5285714285714286
5,4,6,2,0,3,1,0,0,0.5916666666666667,0.5916666666666667,0.8622,0.314,0.6625000000000001
4,4,3,1,0,1,0,0,0,0.25,0.25,0.6369,0.244,0.3
3,5,4,4,0,3,0,0,0,0.32,0.32,0.7579,0.198,0.5
5,3,5,2,0,0,0,0,0,0.0,0.0,-0.25,0.125,0.0
6,7,5,2,0,0,0,0,0,0.2,-0.2,0.4172,0.099,0.6
